"";"IFBL";"IFBLuurhok";"Xcoord";"Ycoord";"REGIO";"DISTRICT";"area";"max"
"8550";"D62822";"d6-28-22";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8551";"D62823";"d6-28-23";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8552";"D62824";"d6-28-24";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8553";"D62831";"d6-28-31";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8554";"D62832";"d6-28-32";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8555";"D62833";"d6-28-33";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8556";"D62834";"d6-28-34";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8557";"D62841";"d6-28-41";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8558";"D62842";"d6-28-42";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8559";"D62843";"d6-28-43";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8560";"D62844";"d6-28-44";224012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8561";"D72111";"d7-21-11";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8562";"D72112";"d7-21-12";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8563";"D72113";"d7-21-13";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8564";"D72114";"d7-21-14";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8565";"D72121";"d7-21-21";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8566";"D72122";"d7-21-22";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8567";"D72123";"d7-21-23";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8568";"D72124";"d7-21-24";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8569";"D72131";"d7-21-31";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8570";"D72132";"d7-21-32";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8571";"D72133";"d7-21-33";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8572";"D72134";"d7-21-34";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8573";"D72141";"d7-21-41";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8574";"D72142";"d7-21-42";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8575";"D72143";"d7-21-43";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8576";"D72144";"d7-21-44";228012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8577";"D72211";"d7-22-11";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8578";"D72212";"d7-22-12";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8579";"D72213";"d7-22-13";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8580";"D72214";"d7-22-14";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8581";"D72221";"d7-22-21";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8582";"D72222";"d7-22-22";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8583";"D72223";"d7-22-23";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8584";"D72224";"d7-22-24";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8585";"D72231";"d7-22-31";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8586";"D72232";"d7-22-32";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8587";"D72233";"d7-22-33";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8588";"D72234";"d7-22-34";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8589";"D72241";"d7-22-41";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8590";"D72242";"d7-22-42";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8591";"D72243";"d7-22-43";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8592";"D72244";"d7-22-44";232012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8593";"D72311";"d7-23-11";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8594";"D72312";"d7-23-12";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8595";"D72313";"d7-23-13";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8596";"D72314";"d7-23-14";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8597";"D72321";"d7-23-21";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8598";"D72322";"d7-23-22";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8599";"D72323";"d7-23-23";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8600";"D72324";"d7-23-24";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8601";"D72331";"d7-23-31";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8602";"D72332";"d7-23-32";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8603";"D72333";"d7-23-33";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8604";"D72334";"d7-23-34";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8605";"D72341";"d7-23-41";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8606";"D72342";"d7-23-42";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8607";"D72343";"d7-23-43";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8608";"D72344";"d7-23-44";236012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8609";"D72411";"d7-24-11";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8610";"D72412";"d7-24-12";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8611";"D72413";"d7-24-13";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8612";"D72414";"d7-24-14";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8613";"D72421";"d7-24-21";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8614";"D72422";"d7-24-22";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8615";"D72423";"d7-24-23";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8616";"D72424";"d7-24-24";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8617";"D72431";"d7-24-31";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8618";"D72432";"d7-24-32";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8619";"D72433";"d7-24-33";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8620";"D72434";"d7-24-34";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8621";"D72441";"d7-24-41";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8622";"D72442";"d7-24-42";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8623";"D72443";"d7-24-43";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8624";"D72444";"d7-24-44";240012;192180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";997060,041796625;"y"
"8625";"D61611";"d6-16-11";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8626";"D61612";"d6-16-12";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8627";"D61613";"d6-16-13";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8628";"D61614";"d6-16-14";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8629";"D61621";"d6-16-21";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8630";"D61622";"d6-16-22";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8631";"D61623";"d6-16-23";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8632";"D61624";"d6-16-24";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8633";"D61631";"d6-16-31";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8634";"D61632";"d6-16-32";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8635";"D61633";"d6-16-33";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8636";"D61634";"d6-16-34";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8637";"D61641";"d6-16-41";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8638";"D61642";"d6-16-42";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8639";"D61643";"d6-16-43";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8640";"D61644";"d6-16-44";216012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";623553,032523375;"y"
"8641";"D61711";"d6-17-11";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8642";"D61712";"d6-17-12";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8643";"D61713";"d6-17-13";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8644";"D61714";"d6-17-14";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8645";"D61721";"d6-17-21";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8646";"D61722";"d6-17-22";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8647";"D61723";"d6-17-23";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8648";"D61724";"d6-17-24";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8649";"D61731";"d6-17-31";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8650";"D61732";"d6-17-32";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8651";"D61733";"d6-17-33";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8652";"D61734";"d6-17-34";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8653";"D61741";"d6-17-41";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8654";"D61742";"d6-17-42";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8655";"D61743";"d6-17-43";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8656";"D61744";"d6-17-44";220012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8657";"D61811";"d6-18-11";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8658";"D61812";"d6-18-12";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8659";"D61813";"d6-18-13";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8660";"D61814";"d6-18-14";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8661";"D61821";"d6-18-21";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8662";"D61822";"d6-18-22";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8663";"D61823";"d6-18-23";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8664";"D61824";"d6-18-24";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8665";"D61831";"d6-18-31";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8666";"D61832";"d6-18-32";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8667";"D61833";"d6-18-33";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8668";"D61834";"d6-18-34";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8669";"D61841";"d6-18-41";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8670";"D61842";"d6-18-42";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8671";"D61843";"d6-18-43";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8672";"D61844";"d6-18-44";224012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8673";"D71111";"d7-11-11";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8674";"D71112";"d7-11-12";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8675";"D71113";"d7-11-13";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8676";"D71114";"d7-11-14";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8677";"D71121";"d7-11-21";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8678";"D71122";"d7-11-22";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8679";"D71123";"d7-11-23";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8680";"D71124";"d7-11-24";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8681";"D71131";"d7-11-31";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8682";"D71132";"d7-11-32";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8683";"D71133";"d7-11-33";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8684";"D71134";"d7-11-34";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8685";"D71141";"d7-11-41";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8686";"D71142";"d7-11-42";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8687";"D71143";"d7-11-43";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8688";"D71144";"d7-11-44";228012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8689";"D71211";"d7-12-11";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8690";"D71212";"d7-12-12";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8691";"D71213";"d7-12-13";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8692";"D71214";"d7-12-14";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8693";"D71221";"d7-12-21";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8694";"D71222";"d7-12-22";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8695";"D71223";"d7-12-23";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8696";"D71224";"d7-12-24";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8697";"D71231";"d7-12-31";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8698";"D71232";"d7-12-32";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8699";"D71233";"d7-12-33";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8700";"D71234";"d7-12-34";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8701";"D71241";"d7-12-41";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8702";"D71242";"d7-12-42";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8703";"D71243";"d7-12-43";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8704";"D71244";"d7-12-44";232012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8705";"D71311";"d7-13-11";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8706";"D71312";"d7-13-12";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8707";"D71313";"d7-13-13";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8708";"D71314";"d7-13-14";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8709";"D71321";"d7-13-21";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8710";"D71322";"d7-13-22";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8711";"D71323";"d7-13-23";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8712";"D71324";"d7-13-24";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8713";"D71331";"d7-13-31";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8714";"D71332";"d7-13-32";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8715";"D71333";"d7-13-33";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8716";"D71334";"d7-13-34";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8717";"D71341";"d7-13-41";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8718";"D71342";"d7-13-42";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8719";"D71343";"d7-13-43";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8720";"D71344";"d7-13-44";236012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";999999,989710188;"y"
"8721";"D71411";"d7-14-11";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8722";"D71412";"d7-14-12";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8723";"D71413";"d7-14-13";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8724";"D71414";"d7-14-14";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8725";"D71421";"d7-14-21";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8726";"D71422";"d7-14-22";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8727";"D71423";"d7-14-23";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8728";"D71424";"d7-14-24";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8729";"D71431";"d7-14-31";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8730";"D71432";"d7-14-32";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8731";"D71433";"d7-14-33";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8732";"D71434";"d7-14-34";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8733";"D71441";"d7-14-41";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8734";"D71442";"d7-14-42";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8735";"D71443";"d7-14-43";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8736";"D71444";"d7-14-44";240012;196180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";971604,2474885;"y"
"8737";"C65611";"c6-56-11";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8738";"C65612";"c6-56-12";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8739";"C65613";"c6-56-13";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8740";"C65614";"c6-56-14";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8741";"C65621";"c6-56-21";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8742";"C65622";"c6-56-22";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8743";"C65623";"c6-56-23";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8744";"C65624";"c6-56-24";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8745";"C65631";"c6-56-31";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8746";"C65632";"c6-56-32";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8747";"C65633";"c6-56-33";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8748";"C65634";"c6-56-34";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8749";"C65641";"c6-56-41";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8750";"C65642";"c6-56-42";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
"8751";"C65643";"c6-56-43";216012;200180;"Ecoregio van de Kempen";"Oost-Kempisch puinwaaierdistrict";988396,18565;"y"
