IFBL;IFBLuurhok;Xcoord;Ycoord;REGIO;DISTRICT;area;max
D038;d0-38;32012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15999999.835363;y
D134;d1-34;48012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15999999.835363;y
D135;d1-35;52012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15999999.835363;y
D136;d1-36;56012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15999999.835363;y
D137;d1-37;60012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15999999.835363;y
D138;d1-38;64012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;14565092.325972;y
D231;d2-31;68012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;14507240.186299;y
D232;d2-32;72012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;13770062.248544;y
D233;d2-33;76012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15818648.745116;y
D234;d2-34;80012.000000;188180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;7897148.478000;y
D124;d1-24;48012.000000;192180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;6811586.292803;y
D127;d1-27;60012.000000;192180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;9628184.965186;y
D128;d1-28;64012.000000;192180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;9198432.992026;y
D221;d2-21;68012.000000;192180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15182349.116742;y
D222;d2-22;72012.000000;192180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;15553008.688809;y
D223;d2-23;76012.000000;192180.000000;Ecoregio van de westelijke interfluvia;Lemig IJzer-Leie interfluviumdistrict;10745921.201166;y
E158;e1-58;64012.000000;160180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;383501.773612;y
E251;e2-51;68012.000000;160180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;1788421.504748;y
E252;e2-52;72012.000000;160180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;5224490.975563;y
E253;e2-53;76012.000000;160180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;8737476.222585;y
E254;e2-54;80012.000000;160180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;8284996.405965;y
E241;e2-41;68012.000000;164180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;15567435.663648;y
E242;e2-42;72012.000000;164180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;15999999.835363;y
E243;e2-43;76012.000000;164180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;15999999.835363;y
E244;e2-44;80012.000000;164180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;15981749.008793;y
E233;e2-33;76012.000000;168180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;8651216.978965;y
E234;e2-34;80012.000000;168180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;6360953.152983;y
E236;e2-36;88012.000000;168180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;13778862.447093;y
E227;e2-27;92012.000000;172180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;15849518.962141;y
E217;e2-17;92012.000000;176180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;14142276.075799;y
E218;e2-18;96012.000000;176180.000000;Ecoregio van de westelijke interfluvia;Lemig Leie-Schelde interfluviumdistrict;15252697.556302;y
D352;d3-52;104012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;9643301.216486;y
D358;d3-58;128012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;8279039.735299;y
D451;d4-51;132012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;14780244.363637;y
D342;d3-42;104012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;10657621.260100;y
D343;d3-43;108012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D344;d3-44;112012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;14709848.820941;y
D345;d3-45;116012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15282608.314438;y
D346;d3-46;120012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D347;d3-47;124012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D348;d3-48;128012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D441;d4-41;132012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D442;d4-42;136012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D443;d4-43;140012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D444;d4-44;144012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;14579074.916243;y
D445;d4-45;148012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;11291694.984736;y
D446;d4-46;152012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;7085028.205076;y
D333;d3-33;108012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;13966176.709713;y
D335;d3-35;116012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;10163077.067808;y
D336;d3-36;120012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;11673855.409515;y
D337;d3-37;124012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;9005018.273649;y
D338;d3-38;128012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15230631.271270;y
D431;d4-31;132012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D432;d4-32;136012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;15999999.835363;y
D433;d4-33;140012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;14804852.872176;y
D434;d4-34;144012.000000;188180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Midden-Vlaams glooiend zandleemdistrict;11896067.465332;y
D457;d4-57;156012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;13383899.969809;y
D458;d4-58;160012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;12677000.212788;y
D551;d5-51;164012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;13407722.552231;y
D552;d5-52;168012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;15999999.835363;y
D553;d5-53;172012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;14630071.467776;y
D554;d5-54;176012.000000;180180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;11745294.728512;y
D448;d4-48;160012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;9531663.196466;y
D541;d5-41;164012.000000;184180.000000;Ecoregio van de Midden-Vlaamse overgangsgebieden;Vochtig Beneden-Dijledistrict;11667480.485212;y
E151;e1-51;36012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;821477.178715;y
E152;e1-52;40012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;11405771.302098;y
E153;e1-53;44012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;2673194.447722;y
E154;e1-54;48012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;1213899.283833;y
E141;e1-41;36012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;9471113.496325;y
E142;e1-42;40012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;15444570.671611;y
E143;e1-43;44012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;15302375.574654;y
E144;e1-44;48012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;11730245.677499;y
E131;e1-31;36012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;West-Vlaams lemig heuveldistrict;10291532.761005;y
F325;f3-25;116012.000000;152180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;218202.988563;y
F326;f3-26;120012.000000;152180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;2882133.158585;y
F327;f3-27;124012.000000;152180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;2214333.163477;y
F328;f3-28;128012.000000;152180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;244757.245178;y
F217;f2-17;92012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;239241.298867;y
F218;f2-18;96012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;1457571.235724;y
F311;f3-11;100012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;666713.664653;y
F315;f3-15;116012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;5067999.340092;y
F316;f3-16;120012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
F317;f3-17;124012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15959015.083409;y
F318;f3-18;128012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;13557234.757562;y
F411;f4-11;132012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;9020621.786591;y
F412;f4-12;136012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;6846294.030306;y
F413;f4-13;140012.000000;156180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;13416905.396172;y
E256;e2-56;88012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;2896242.804272;y
E257;e2-57;92012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;9516027.298533;y
E258;e2-58;96012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15937630.359630;y
E351;e3-51;100012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;7643382.106581;y
E352;e3-52;104012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15390.908777;y
E353;e3-53;108012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;5611851.972467;y
E354;e3-54;112012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;10056139.455185;y
E355;e3-55;116012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;11606524.563218;y
E356;e3-56;120012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E357;e3-57;124012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E358;e3-58;128012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E451;e4-51;132012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E452;e4-52;136012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E453;e4-53;140012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E454;e4-54;144012.000000;160180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;11941599.175898;y
E247;e2-47;92012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;10530763.027239;y
E248;e2-48;96012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E341;e3-41;100012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15628613.247874;y
E342;e3-42;104012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;13815766.100882;y
E343;e3-43;108012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15288324.264383;y
E344;e3-44;112012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E345;e3-45;116012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E346;e3-46;120012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E347;e3-47;124012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E348;e3-48;128012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E441;e4-41;132012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E442;e4-42;136012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E443;e4-43;140012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E444;e4-44;144012.000000;164180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15954815.765793;y
E238;e2-38;96012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;11067596.635485;y
E331;e3-31;100012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E332;e3-32;104012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E333;e3-33;108012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E334;e3-34;112012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E335;e3-35;116012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E336;e3-36;120012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E337;e3-37;124012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E338;e3-38;128012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E431;e4-31;132012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E432;e4-32;136012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E433;e4-33;140012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E434;e4-34;144012.000000;168180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E321;e3-21;100012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;9383945.661987;y
E322;e3-22;104012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;14665187.109749;y
E323;e3-23;108012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E324;e3-24;112012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E325;e3-25;116012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E326;e3-26;120012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E327;e3-27;124012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E328;e3-28;128012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E421;e4-21;132012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E422;e4-22;136012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E423;e4-23;140012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;14971909.580578;y
E424;e4-24;144012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E425;e4-25;148012.000000;172180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;14672881.330728;y
E312;e3-12;104012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;10173224.470509;y
E313;e3-13;108012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E314;e3-14;112012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E315;e3-15;116012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E316;e3-16;120012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E317;e3-17;124012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E318;e3-18;128012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;15999999.835363;y
E411;e4-11;132012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;10803066.706533;y
E412;e4-12;136012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;8474056.742484;y
E416;e4-16;152012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;8023611.585215;y
D353;d3-53;108012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;8709153.476368;y
D354;d3-54;112012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;9843349.702011;y
D355;d3-55;116012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;8207096.797195;y
D356;d3-56;120012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;11125938.248245;y
D357;d3-57;124012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Zuid-Vlaams lemig heuveldistrict;13475100.478930;y
E413;e4-13;140012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;13416244.130551;y
E414;e4-14;144012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;13145101.810671;y
E415;e4-15;148012.000000;176180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;9710547.682367;y
D452;d4-52;136012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;8264787.035381;y
D453;d4-53;140012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;10925638.480891;y
D454;d4-54;144012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;15856069.274708;y
D455;d4-55;148012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;15999999.835363;y
D456;d4-56;152012.000000;180180.000000;Ecoregio van de zuidwestelijke heuvelzone;Lemig Brabants cuestadistrict;12573372.819633;y
F423;f4-23;140012.000000;152180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;721052.087524;y
F424;f4-24;144012.000000;152180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;304083.404958;y
F414;f4-14;144012.000000;156180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;13351782.148052;y
F415;f4-15;148012.000000;156180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;5622105.329444;y
F416;f4-16;152012.000000;156180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;985105.592073;y
F418;f4-18;160012.000000;156180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;754399.158573;y
E455;e4-55;148012.000000;160180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999815.333797;y
E456;e4-56;152012.000000;160180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15814345.535468;y
E457;e4-57;156012.000000;160180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;9931587.171986;y
E458;e4-58;160012.000000;160180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;12799936.284694;y
E551;e5-51;164012.000000;160180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;8686115.985855;y
E552;e5-52;168012.000000;160180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;9973820.716461;y
E553;e5-53;172012.000000;160180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;93176.222920;y
E445;e4-45;148012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;12406050.823256;y
E446;e4-46;152012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E447;e4-47;156012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E448;e4-48;160012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E541;e5-41;164012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E542;e5-42;168012.000000;164180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;13205389.865867;y
E435;e4-35;148012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;9172046.091396;y
E436;e4-36;152012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E437;e4-37;156012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E438;e4-38;160012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E531;e5-31;164012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E532;e5-32;168012.000000;168180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;13571882.877620;y
E426;e4-26;152012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15077920.892080;y
E427;e4-27;156012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E428;e4-28;160012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
E521;e5-21;164012.000000;172180.000000;Ecoregio van de zuidoostelijke heuvelzone;Brabants lemig heuveldistrict;15999999.835363;y
